Finland, Life tables (period 1x10), Total	Last modified: 02 Aug 2021;  Methods Protocol: v6 (2017)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
1878-1879       53      0.01753  0.01738  0.50   47920     833   47503   868173  18.12
1878-1879       54      0.01689  0.01674  0.50   47087     788   46692   820670  17.43
1878-1879       55      0.01916  0.01897  0.50   46298     878   45859   773978  16.72
1878-1879       56      0.02265  0.02239  0.50   45420    1017   44911   728119  16.03
1878-1879       57      0.02479  0.02449  0.50   44403    1087   43859   683207  15.39
1878-1879       58      0.02488  0.02458  0.50   43315    1065   42783   639348  14.76
1878-1879       59      0.02471  0.02441  0.50   42251    1031   41735   596565  14.12
1878-1879       60      0.03386  0.03330  0.50   41220    1373   40533   554830  13.46
1878-1879       61      0.03452  0.03393  0.50   39847    1352   39171   514297  12.91
1878-1879       62      0.03842  0.03770  0.50   38495    1451   37769   475126  12.34
1878-1879       63      0.03825  0.03753  0.50   37044    1390   36348   437357  11.81
1878-1879       64      0.04116  0.04033  0.50   35653    1438   34934   401009  11.25
1878-1879       65      0.04414  0.04318  0.50   34215    1478   33477   366074  10.70
1878-1879       66      0.04930  0.04811  0.50   32738    1575   31950   332598  10.16
1878-1879       67      0.05533  0.05384  0.50   31163    1678   30324   300647   9.65
1878-1879       68      0.05995  0.05820  0.50   29485    1716   28627   270324   9.17
1878-1879       69      0.05963  0.05790  0.50   27769    1608   26965   241697   8.70
1878-1879       70      0.06353  0.06157  0.50   26161    1611   25355   214732   8.21
1878-1879       71      0.07560  0.07285  0.50   24550    1788   23656   189377   7.71
1878-1879       72      0.09411  0.08988  0.50   22762    2046   21739   165721   7.28
1878-1879       73      0.09417  0.08993  0.50   20716    1863   19784   143982   6.95
1878-1879       74      0.09867  0.09403  0.50   18853    1773   17966   124198   6.59
1878-1879       75      0.10596  0.10063  0.50   17080    1719   16221   106231   6.22
1878-1879       76      0.11240  0.10642  0.50   15361    1635   14544    90011   5.86
1878-1879       77      0.13560  0.12699  0.50   13727    1743   12855    75467   5.50
1878-1879       78      0.14628  0.13631  0.50   11983    1633   11167    62612   5.22
1878-1879       79      0.13332  0.12499  0.50   10350    1294    9703    51445   4.97
1878-1879       80      0.18194  0.16677  0.50    9056    1510    8301    41742   4.61
1878-1879       81      0.18010  0.16522  0.50    7546    1247    6923    33441   4.43
1878-1879       82      0.19291  0.17594  0.50    6299    1108    5745    26518   4.21
1878-1879       83      0.20160  0.18314  0.50    5191     951    4716    20773   4.00
1878-1879       84      0.23584  0.21097  0.50    4240     895    3793    16058   3.79
1878-1879       85      0.23432  0.20975  0.50    3346     702    2995    12265   3.67
1878-1879       86      0.24744  0.22020  0.50    2644     582    2353     9270   3.51
1878-1879       87      0.26103  0.23089  0.50    2062     476    1824     6917   3.35
1878-1879       88      0.27507  0.24181  0.50    1586     383    1394     5093   3.21
1878-1879       89      0.28956  0.25294  0.50    1202     304    1050     3699   3.08
1878-1879       90      0.30447  0.26424  0.50     898     237     780     2649   2.95
1878-1879       91      0.31979  0.27571  0.50     661     182     570     1869   2.83
1878-1879       92      0.33549  0.28730  0.50     479     138     410     1300   2.72
1878-1879       93      0.35155  0.29899  0.50     341     102     290      890   2.61
1878-1879       94      0.36794  0.31077  0.50     239      74     202      600   2.51
1878-1879       95      0.38462  0.32259  0.50     165      53     138      398   2.41
1878-1879       96      0.40157  0.33442  0.50     112      37      93      259   2.32
1878-1879       97      0.41875  0.34625  0.50      74      26      61      166   2.24
1878-1879       98      0.43611  0.35804  0.50      49      17      40      105   2.16
1878-1879       99      0.45362  0.36976  0.50      31      12      25       65   2.09
1878-1879      100      0.47124  0.38138  0.50      20       7      16       40   2.02
1878-1879      101      0.48892  0.39288  0.50      12       5      10       24   1.95
1878-1879      102      0.50662  0.40423  0.50       7       3       6       14   1.89
1878-1879      103      0.52430  0.41540  0.50       4       2       3        8   1.83
1878-1879      104      0.54192  0.42638  0.50       3       1       2        5   1.78
1878-1879      105      0.55942  0.43715  0.50       1       1       1        3   1.73
1878-1879      106      0.57678  0.44767  0.50       1       0       1        1   1.68
1878-1879      107      0.59394  0.45795  0.50       0       0       0        1   1.64
1878-1879      108      0.61088  0.46795  0.50       0       0       0        0   1.60
1878-1879      109      0.62755  0.47767  0.50       0       0       0        0   1.57
1878-1879      110+     0.64393  1.00000  1.55       0       0       0        0   1.55
1880-1889        0      0.17577  0.15665  0.31  100000   15665   89125  4212478  42.12
1880-1889        1      0.06225  0.06037  0.50   84335    5091   81789  4123353  48.89
1880-1889        2      0.03652  0.03586  0.50   79243    2842   77823  4041564  51.00
1880-1889        3      0.02610  0.02577  0.50   76402    1969   75417  3963741  51.88
1880-1889        4      0.01949  0.01931  0.50   74433    1437   73715  3888324  52.24
1880-1889        5      0.01471  0.01461  0.50   72996    1066   72463  3814609  52.26
1880-1889        6      0.01162  0.01156  0.50   71930     831   71514  3742147  52.03
1880-1889        7      0.00954  0.00949  0.50   71098     675   70761  3670632  51.63
1880-1889        8      0.00773  0.00770  0.50   70423     542   70152  3599872  51.12
1880-1889        9      0.00648  0.00646  0.50   69881     452   69655  3529719  50.51
1880-1889       10      0.00579  0.00577  0.50   69429     401   69229  3460064  49.84
1880-1889       11      0.00499  0.00498  0.50   69029     344   68857  3390835  49.12
1880-1889       12      0.00464  0.00463  0.50   68685     318   68526  3321978  48.37
1880-1889       13      0.00419  0.00418  0.50   68367     286   68224  3253452  47.59
1880-1889       14      0.00425  0.00424  0.50   68081     289   67937  3185228  46.79
1880-1889       15      0.00428  0.00427  0.50   67792     289   67647  3117291  45.98
1880-1889       16      0.00503  0.00502  0.50   67503     339   67333  3049644  45.18
1880-1889       17      0.00523  0.00522  0.50   67164     350   66989  2982310  44.40
1880-1889       18      0.00585  0.00583  0.50   66814     390   66619  2915322  43.63
1880-1889       19      0.00635  0.00633  0.50   66424     421   66214  2848703  42.89
1880-1889       20      0.00682  0.00680  0.50   66004     449   65779  2782489  42.16
1880-1889       21      0.00693  0.00691  0.50   65555     453   65328  2716710  41.44
1880-1889       22      0.00718  0.00716  0.50   65102     466   64869  2651381  40.73
1880-1889       23      0.00710  0.00708  0.50   64636     457   64407  2586512  40.02
1880-1889       24      0.00688  0.00686  0.50   64179     440   63959  2522105  39.30
1880-1889       25      0.00736  0.00734  0.50   63739     468   63505  2458146  38.57
1880-1889       26      0.00725  0.00722  0.50   63271     457   63043  2394641  37.85
1880-1889       27      0.00734  0.00732  0.50   62814     460   62584  2331599  37.12
1880-1889       28      0.00732  0.00729  0.50   62354     454   62127  2269015  36.39
1880-1889       29      0.00724  0.00721  0.50   61900     447   61677  2206888  35.65
1880-1889       30      0.00778  0.00775  0.50   61453     476   61215  2145211  34.91
1880-1889       31      0.00814  0.00811  0.50   60977     494   60730  2083996  34.18
1880-1889       32      0.00817  0.00814  0.50   60483     492   60237  2023265  33.45
1880-1889       33      0.00832  0.00828  0.50   59991     497   59742  1963028  32.72
1880-1889       34      0.00825  0.00822  0.50   59494     489   59250  1903286  31.99
1880-1889       35      0.00851  0.00847  0.50   59005     500   58755  1844037  31.25
1880-1889       36      0.00914  0.00910  0.50   58505     532   58239  1785281  30.51
1880-1889       37      0.00922  0.00918  0.50   57973     532   57707  1727042  29.79
1880-1889       38      0.00938  0.00934  0.50   57441     537   57173  1669335  29.06
1880-1889       39      0.00975  0.00971  0.50   56904     552   56628  1612163  28.33
1880-1889       40      0.01033  0.01027  0.50   56352     579   56063  1555534  27.60
1880-1889       41      0.01053  0.01048  0.50   55773     584   55481  1499472  26.89
1880-1889       42      0.01016  0.01011  0.50   55189     558   54910  1443991  26.16
1880-1889       43      0.01113  0.01107  0.50   54631     605   54329  1389081  25.43
1880-1889       44      0.01103  0.01097  0.50   54026     593   53730  1334752  24.71
1880-1889       45      0.01191  0.01184  0.50   53433     633   53117  1281022  23.97
1880-1889       46      0.01148  0.01141  0.50   52801     603   52499  1227905  23.26
1880-1889       47      0.01235  0.01228  0.50   52198     641   51878  1175406  22.52
1880-1889       48      0.01286  0.01278  0.50   51557     659   51228  1123528  21.79
1880-1889       49      0.01340  0.01331  0.50   50898     678   50560  1072300  21.07
1880-1889       50      0.01461  0.01451  0.50   50221     728   49857  1021740  20.34
1880-1889       51      0.01515  0.01504  0.50   49492     744   49120   971884  19.64
1880-1889       52      0.01627  0.01614  0.50   48748     787   48355   922764  18.93
1880-1889       53      0.01705  0.01691  0.50   47961     811   47556   874409  18.23
1880-1889       54      0.01775  0.01760  0.50   47150     830   46735   826853  17.54
1880-1889       55      0.02039  0.02018  0.50   46321     935   45853   780118  16.84
1880-1889       56      0.02206  0.02182  0.50   45386     990   44891   734265  16.18
1880-1889       57      0.02242  0.02217  0.50   44395     984   43903   689374  15.53
1880-1889       58      0.02437  0.02408  0.50   43411    1045   42888   645471  14.87
1880-1889       59      0.02579  0.02547  0.50   42366    1079   41826   602583  14.22
1880-1889       60      0.02939  0.02896  0.50   41287    1196   40689   560757  13.58
1880-1889       61      0.03055  0.03009  0.50   40091    1206   39488   520068  12.97
1880-1889       62      0.03376  0.03320  0.50   38885    1291   38239   480580  12.36
1880-1889       63      0.03644  0.03579  0.50   37594    1346   36921   442340  11.77
1880-1889       64      0.04038  0.03958  0.50   36248    1435   35531   405419  11.18
1880-1889       65      0.04532  0.04432  0.50   34814    1543   34042   369888  10.62
1880-1889       66      0.04802  0.04689  0.50   33271    1560   32491   335846  10.09
1880-1889       67      0.05408  0.05266  0.50   31711    1670   30876   303355   9.57
1880-1889       68      0.05905  0.05736  0.50   30041    1723   29179   272479   9.07
1880-1889       69      0.06163  0.05978  0.50   28318    1693   27471   243300   8.59
1880-1889       70      0.07453  0.07185  0.50   26625    1913   25668   215828   8.11
1880-1889       71      0.07439  0.07172  0.50   24712    1772   23826   190160   7.70
1880-1889       72      0.08386  0.08048  0.50   22939    1846   22016   166335   7.25
1880-1889       73      0.09030  0.08639  0.50   21093    1822   20182   144318   6.84
1880-1889       74      0.09993  0.09518  0.50   19271    1834   18354   124136   6.44
1880-1889       75      0.11305  0.10700  0.50   17437    1866   16504   105782   6.07
1880-1889       76      0.12247  0.11540  0.50   15571    1797   14673    89279   5.73
1880-1889       77      0.12860  0.12083  0.50   13774    1664   12942    74606   5.42
1880-1889       78      0.14307  0.13352  0.50   12110    1617   11301    61664   5.09
1880-1889       79      0.15134  0.14069  0.50   10493    1476    9755    50363   4.80
1880-1889       80      0.16939  0.15616  0.50    9017    1408    8313    40608   4.50
1880-1889       81      0.18627  0.17040  0.50    7609    1296    6960    32295   4.24
1880-1889       82      0.20051  0.18224  0.50    6312    1150    5737    25335   4.01
1880-1889       83      0.21794  0.19652  0.50    5162    1014    4655    19598   3.80
1880-1889       84      0.22952  0.20589  0.50    4147     854    3720    14944   3.60
1880-1889       85      0.24029  0.21452  0.50    3293     707    2940    11223   3.41
1880-1889       86      0.26304  0.23247  0.50    2587     601    2286     8283   3.20
1880-1889       87      0.28148  0.24675  0.50    1986     490    1741     5997   3.02
1880-1889       88      0.32625  0.28050  0.50    1496     420    1286     4256   2.85
1880-1889       89      0.32709  0.28111  0.50    1076     303     925     2970   2.76
1880-1889       90      0.32966  0.28301  0.50     774     219     664     2046   2.64
1880-1889       91      0.36375  0.30777  0.50     555     171     469     1381   2.49
1880-1889       92      0.38478  0.32269  0.50     384     124     322      912   2.38
1880-1889       93      0.40612  0.33757  0.50     260      88     216      590   2.27
1880-1889       94      0.42772  0.35236  0.50     172      61     142      374   2.17
1880-1889       95      0.44949  0.36701  0.50     112      41      91      232   2.08
1880-1889       96      0.47137  0.38146  0.50      71      27      57      141   2.00
1880-1889       97      0.49328  0.39569  0.50      44      17      35       84   1.92
1880-1889       98      0.51516  0.40964  0.50      26      11      21       49   1.85
1880-1889       99      0.53694  0.42329  0.50      16       7      12       28   1.78
1880-1889      100      0.55854  0.43661  0.50       9       4       7       15   1.72
1880-1889      101      0.57992  0.44957  0.50       5       2       4        8   1.66
1880-1889      102      0.60101  0.46214  0.50       3       1       2        4   1.61
1880-1889      103      0.62175  0.47430  0.50       1       1       1        2   1.56
1880-1889      104      0.64208  0.48604  0.50       1       0       1        1   1.51
1880-1889      105      0.66195  0.49734  0.50       0       0       0        1   1.47
1880-1889      106      0.68131  0.50819  0.50       0       0       0        0   1.43
1880-1889      107      0.70011  0.51858  0.50       0       0       0        0   1.40
1880-1889      108      0.71831  0.52850  0.50       0       0       0        0   1.37
1880-1889      109      0.73587  0.53794  0.50       0       0       0        0   1.34
1880-1889      110+     0.75276  1.00000  1.33       0       0       0        0   1.33
1890-1899        0      0.14691  0.13332  0.31  100000   13332   90745  4496488  44.96
1890-1899        1      0.05411  0.05268  0.50   86668    4566   84385  4405743  50.83
1890-1899        2      0.03114  0.03066  0.50   82103    2518   80844  4321357  52.63
1890-1899        3      0.02214  0.02190  0.50   79585    1743   78714  4240514  53.28
1890-1899        4      0.01639  0.01626  0.50   77842    1266   77209  4161800  53.46
1890-1899        5      0.01259  0.01251  0.50   76576     958   76098  4084591  53.34
1890-1899        6      0.00984  0.00979  0.50   75619     740   75248  4008493  53.01
1890-1899        7      0.00798  0.00794  0.50   74878     595   74581  3933245  52.53
1890-1899        8      0.00685  0.00682  0.50   74283     507   74030  3858664  51.95
1890-1899        9      0.00612  0.00610  0.50   73777     450   73552  3784634  51.30
1890-1899       10      0.00548  0.00546  0.50   73326     400   73126  3711082  50.61
1890-1899       11      0.00481  0.00479  0.50   72926     350   72751  3637956  49.89
1890-1899       12      0.00438  0.00437  0.50   72576     317   72418  3565205  49.12
1890-1899       13      0.00417  0.00416  0.50   72259     301   72109  3492787  48.34
1890-1899       14      0.00426  0.00425  0.50   71958     306   71805  3420678  47.54
1890-1899       15      0.00426  0.00425  0.50   71652     305   71500  3348873  46.74
1890-1899       16      0.00469  0.00468  0.50   71348     334   71181  3277373  45.94
1890-1899       17      0.00528  0.00526  0.50   71013     374   70827  3206192  45.15
1890-1899       18      0.00603  0.00601  0.50   70640     425   70427  3135366  44.39
1890-1899       19      0.00661  0.00659  0.50   70215     463   69983  3064938  43.65
1890-1899       20      0.00799  0.00796  0.50   69752     555   69474  2994955  42.94
1890-1899       21      0.00756  0.00753  0.50   69197     521   68936  2925480  42.28
1890-1899       22      0.00726  0.00724  0.50   68676     497   68427  2856544  41.59
1890-1899       23      0.00676  0.00674  0.50   68178     460   67949  2788117  40.89
1890-1899       24      0.00620  0.00618  0.50   67719     418   67510  2720168  40.17
1890-1899       25      0.00611  0.00609  0.50   67301     410   67096  2652659  39.42
1890-1899       26      0.00648  0.00646  0.50   66891     432   66675  2585563  38.65
1890-1899       27      0.00688  0.00686  0.50   66459     456   66231  2518889  37.90
1890-1899       28      0.00735  0.00732  0.50   66003     483   65761  2452658  37.16
1890-1899       29      0.00736  0.00733  0.50   65519     480   65279  2386897  36.43
1890-1899       30      0.00824  0.00821  0.50   65039     534   64772  2321618  35.70
1890-1899       31      0.00761  0.00759  0.50   64505     489   64261  2256845  34.99
1890-1899       32      0.00811  0.00808  0.50   64016     517   63758  2192584  34.25
1890-1899       33      0.00811  0.00808  0.50   63499     513   63242  2128827  33.53
1890-1899       34      0.00756  0.00753  0.50   62986     475   62749  2065584  32.79
1890-1899       35      0.00793  0.00790  0.50   62511     494   62264  2002836  32.04
1890-1899       36      0.00856  0.00852  0.50   62017     529   61753  1940571  31.29
1890-1899       37      0.00843  0.00839  0.50   61489     516   61231  1878818  30.56
1890-1899       38      0.00867  0.00863  0.50   60973     526   60710  1817587  29.81
1890-1899       39      0.00921  0.00917  0.50   60446     554   60169  1756878  29.07
1890-1899       40      0.00979  0.00974  0.50   59892     583   59600  1696709  28.33
1890-1899       41      0.00972  0.00967  0.50   59309     574   59022  1637108  27.60
1890-1899       42      0.00974  0.00969  0.50   58735     569   58451  1578086  26.87
1890-1899       43      0.00985  0.00980  0.50   58166     570   57881  1519636  26.13
1890-1899       44      0.00979  0.00975  0.50   57596     561   57316  1461754  25.38
1890-1899       45      0.01065  0.01060  0.50   57035     604   56733  1404439  24.62
1890-1899       46      0.01090  0.01084  0.50   56430     612   56125  1347706  23.88
1890-1899       47      0.01136  0.01130  0.50   55819     631   55503  1291582  23.14
1890-1899       48      0.01184  0.01177  0.50   55188     649   54863  1236078  22.40
1890-1899       49      0.01295  0.01287  0.50   54539     702   54188  1181215  21.66
1890-1899       50      0.01415  0.01405  0.50   53837     757   53459  1127027  20.93
1890-1899       51      0.01466  0.01455  0.50   53080     772   52694  1073569  20.23
1890-1899       52      0.01526  0.01515  0.50   52308     792   51912  1020874  19.52
1890-1899       53      0.01627  0.01614  0.50   51516     831   51100   968963  18.81
1890-1899       54      0.01781  0.01765  0.50   50684     895   50237   917863  18.11
1890-1899       55      0.01927  0.01909  0.50   49789     950   49314   867626  17.43
1890-1899       56      0.02012  0.01992  0.50   48839     973   48353   818312  16.76
1890-1899       57      0.02103  0.02081  0.50   47866     996   47368   769960  16.09
1890-1899       58      0.02178  0.02154  0.50   46870    1010   46365   722592  15.42
1890-1899       59      0.02257  0.02232  0.50   45860    1023   45348   676227  14.75
1890-1899       60      0.02503  0.02472  0.50   44837    1108   44282   630878  14.07
1890-1899       61      0.02645  0.02611  0.50   43728    1142   43157   586596  13.41
1890-1899       62      0.02997  0.02953  0.50   42587    1258   41958   543438  12.76
1890-1899       63      0.03211  0.03161  0.50   41329    1306   40676   501480  12.13
1890-1899       64      0.03734  0.03666  0.50   40023    1467   39289   460805  11.51
1890-1899       65      0.04107  0.04025  0.50   38556    1552   37780   421515  10.93
1890-1899       66      0.04571  0.04469  0.50   37004    1654   36177   383736  10.37
1890-1899       67      0.04896  0.04779  0.50   35350    1689   34506   347559   9.83
1890-1899       68      0.05455  0.05310  0.50   33661    1788   32767   313053   9.30
1890-1899       69      0.05863  0.05696  0.50   31873    1816   30966   280286   8.79
1890-1899       70      0.06980  0.06744  0.50   30058    2027   29044   249320   8.29
1890-1899       71      0.07165  0.06917  0.50   28031    1939   27061   220276   7.86
1890-1899       72      0.07904  0.07604  0.50   26092    1984   25100   193215   7.41
1890-1899       73      0.08820  0.08448  0.50   24108    2037   23090   168115   6.97
1890-1899       74      0.09390  0.08968  0.50   22071    1979   21082   145025   6.57
1890-1899       75      0.10846  0.10288  0.50   20092    2067   19058   123943   6.17
1890-1899       76      0.11580  0.10946  0.50   18025    1973   17038   104885   5.82
1890-1899       77      0.12209  0.11506  0.50   16052    1847   15128    87847   5.47
1890-1899       78      0.13917  0.13012  0.50   14205    1848   13281    72718   5.12
1890-1899       79      0.14639  0.13641  0.50   12357    1686   11514    59438   4.81
1890-1899       80      0.17679  0.16243  0.50   10671    1733    9804    47924   4.49
1890-1899       81      0.17627  0.16200  0.50    8938    1448    8214    38119   4.26
1890-1899       82      0.19204  0.17522  0.50    7490    1312    6834    29906   3.99
1890-1899       83      0.21034  0.19032  0.50    6177    1176    5590    23072   3.73
1890-1899       84      0.22759  0.20434  0.50    5002    1022    4491    17482   3.50
1890-1899       85      0.25271  0.22436  0.50    3980     893    3533    12992   3.26
1890-1899       86      0.28052  0.24601  0.50    3087     759    2707     9458   3.06
1890-1899       87      0.29809  0.25943  0.50    2327     604    2026     6751   2.90
1890-1899       88      0.30573  0.26519  0.50    1724     457    1495     4726   2.74
1890-1899       89      0.32951  0.28290  0.50    1267     358    1087     3231   2.55
1890-1899       90      0.41495  0.34365  0.50     908     312     752     2143   2.36
1890-1899       91      0.38839  0.32523  0.50     596     194     499     1391   2.33
1890-1899       92      0.41159  0.34135  0.50     402     137     334      892   2.22
1890-1899       93      0.43717  0.35875  0.50     265      95     217      558   2.11
1890-1899       94      0.46310  0.37603  0.50     170      64     138      341   2.01
1890-1899       95      0.48927  0.39310  0.50     106      42      85      203   1.91
1890-1899       96      0.51552  0.40987  0.50      64      26      51      118   1.83
1890-1899       97      0.54171  0.42626  0.50      38      16      30       66   1.75
1890-1899       98      0.56770  0.44219  0.50      22      10      17       37   1.68
1890-1899       99      0.59334  0.45759  0.50      12       6       9       20   1.62
1890-1899      100      0.61851  0.47241  0.50       7       3       5       10   1.56
1890-1899      101      0.64307  0.48661  0.50       3       2       3        5   1.50
1890-1899      102      0.66692  0.50014  0.50       2       1       1        3   1.46
1890-1899      103      0.68996  0.51299  0.50       1       0       1        1   1.41
1890-1899      104      0.71211  0.52514  0.50       0       0       0        1   1.37
1890-1899      105      0.73331  0.53657  0.50       0       0       0        0   1.34
1890-1899      106      0.75349  0.54730  0.50       0       0       0        0   1.30
1890-1899      107      0.77264  0.55733  0.50       0       0       0        0   1.27
1890-1899      108      0.79072  0.56668  0.50       0       0       0        0   1.25
1890-1899      109      0.80772  0.57536  0.50       0       0       0        0   1.23
1890-1899      110+     0.82366  1.00000  1.21       0       0       0        0   1.21
1900-1909        0      0.13944  0.12713  0.31  100000   12713   91174  4593863  45.94
1900-1909        1      0.04824  0.04710  0.50   87287    4112   85231  4502688  51.58
1900-1909        2      0.02575  0.02542  0.50   83175    2115   82118  4417457  53.11
1900-1909        3      0.01971  0.01952  0.50   81061    1582   80270  4335339  53.48
1900-1909        4      0.01413  0.01404  0.50   79478    1116   78921  4255070  53.54
1900-1909        5      0.01205  0.01198  0.50   78363     939   77894  4176149  53.29
1900-1909        6      0.00959  0.00954  0.50   77424     739   77055  4098255  52.93
1900-1909        7      0.00830  0.00827  0.50   76686     634   76369  4021200  52.44
1900-1909        8      0.00723  0.00721  0.50   76052     548   75778  3944832  51.87
1900-1909        9      0.00617  0.00615  0.50   75504     464   75272  3869054  51.24
1900-1909       10      0.00564  0.00562  0.50   75039     422   74828  3793782  50.56
1900-1909       11      0.00509  0.00508  0.50   74617     379   74428  3718954  49.84
1900-1909       12      0.00488  0.00487  0.50   74239     361   74058  3644526  49.09
1900-1909       13      0.00499  0.00498  0.50   73877     368   73693  3570468  48.33
1900-1909       14      0.00483  0.00482  0.50   73510     354   73332  3496774  47.57
1900-1909       15      0.00531  0.00529  0.50   73155     387   72962  3423442  46.80
1900-1909       16      0.00585  0.00583  0.50   72768     425   72556  3350480  46.04
1900-1909       17      0.00610  0.00608  0.50   72343     440   72124  3277924  45.31
1900-1909       18      0.00640  0.00638  0.50   71904     459   71674  3205801  44.58
1900-1909       19      0.00660  0.00658  0.50   71445     470   71210  3134127  43.87
1900-1909       20      0.00718  0.00715  0.50   70975     507   70721  3062917  43.16
1900-1909       21      0.00724  0.00722  0.50   70467     509   70213  2992196  42.46
1900-1909       22      0.00775  0.00772  0.50   69959     540   69689  2921983  41.77
1900-1909       23      0.00752  0.00750  0.50   69419     520   69159  2852295  41.09
1900-1909       24      0.00749  0.00746  0.50   68898     514   68641  2783136  40.39
1900-1909       25      0.00785  0.00782  0.50   68385     535   68117  2714495  39.69
1900-1909       26      0.00762  0.00759  0.50   67850     515   67592  2646378  39.00
1900-1909       27      0.00772  0.00769  0.50   67335     518   67076  2578785  38.30
1900-1909       28      0.00781  0.00778  0.50   66817     520   66557  2511710  37.59
1900-1909       29      0.00749  0.00746  0.50   66297     494   66050  2445153  36.88
1900-1909       30      0.00794  0.00791  0.50   65803     520   65542  2379103  36.16
1900-1909       31      0.00765  0.00762  0.50   65282     497   65034  2313560  35.44
1900-1909       32      0.00759  0.00756  0.50   64785     490   64540  2248527  34.71
1900-1909       33      0.00800  0.00797  0.50   64295     512   64039  2183987  33.97
1900-1909       34      0.00770  0.00767  0.50   63782     489   63538  2119948  33.24
1900-1909       35      0.00823  0.00820  0.50   63293     519   63034  2056410  32.49
1900-1909       36      0.00835  0.00831  0.50   62774     522   62513  1993376  31.75
