country;variable;percentile;year;value;age;pop
US-OR;sfiinc992t;p90p95;1917;0.0835;992;t
US-OR;sfiinc992t;p90p95;1918;0.0946;992;t
US-OR;sfiinc992t;p90p95;1919;0.1014;992;t
US-OR;sfiinc992t;p90p95;1920;0.1109;992;t
US-OR;sfiinc992t;p90p95;1921;0.1266;992;t
US-OR;sfiinc992t;p90p95;1922;0.117;992;t
US-OR;sfiinc992t;p90p95;1923;0.1175;992;t
US-OR;sfiinc992t;p90p95;1924;0.1275;992;t
US-OR;sfiinc992t;p90p95;1925;0.1061;992;t
US-OR;sfiinc992t;p90p95;1926;0.1019;992;t
US-OR;sfiinc992t;p90p95;1927;0.1176;992;t
US-OR;sfiinc992t;p90p95;1928;0.0945;992;t
US-OR;sfiinc992t;p90p95;1929;0.0884;992;t
US-OR;sfiinc992t;p90p95;1930;0.0957;992;t
US-OR;sfiinc992t;p90p95;1931;0.119;992;t
US-OR;sfiinc992t;p90p95;1932;0.1352;992;t
US-OR;sfiinc992t;p90p95;1933;0.1415;992;t
US-OR;sfiinc992t;p90p95;1934;0.1108;992;t
US-OR;sfiinc992t;p90p95;1935;0.1197;992;t
US-OR;sfiinc992t;p90p95;1936;0.1004;992;t
US-OR;sfiinc992t;p90p95;1937;0.1136;992;t
US-OR;sfiinc992t;p90p95;1938;0.1221;992;t
US-OR;sfiinc992t;p90p95;1939;0.1175;992;t
US-OR;sfiinc992t;p90p95;1940;0.1355;992;t
US-OR;sfiinc992t;p90p95;1941;0.1179;992;t
US-OR;sfiinc992t;p90p95;1942;0.1119;992;t
US-OR;sfiinc992t;p90p95;1943;0.0944;992;t
US-OR;sfiinc992t;p90p95;1944;0.1015;992;t
US-OR;sfiinc992t;p90p95;1945;0.0999;992;t
US-OR;sfiinc992t;p90p95;1946;0.1024;992;t
US-OR;sfiinc992t;p90p95;1947;0.0945;992;t
US-OR;sfiinc992t;p90p95;1948;0.0983;992;t
US-OR;sfiinc992t;p90p95;1949;0.1033;992;t
US-OR;sfiinc992t;p90p95;1950;0.1043;992;t
US-OR;sfiinc992t;p90p95;1951;0.1012;992;t
US-OR;sfiinc992t;p90p95;1952;0.0996;992;t
US-OR;sfiinc992t;p90p95;1953;0.1005;992;t
